id,t,layer,concept_separated,accuracy
1764,640,18,"(True, False, False)",0.6223776223776224
1765,640,18,"(False, True, False)",0.6067415730337079
1766,640,18,"(False, False, True)",0.7352941176470589
1767,640,18,"(True, True, False)",0.5590277777777778
1768,640,18,"(True, False, True)",0.5
1769,640,18,"(False, True, True)",0.55
1770,640,21,"(True, False, False)",0.5734265734265734
1771,640,21,"(False, True, False)",0.5355805243445693
1772,640,21,"(False, False, True)",0.5294117647058824
1773,640,21,"(True, True, False)",0.5173611111111112
1774,640,21,"(True, False, True)",0.5178571428571429
1775,640,21,"(False, True, True)",0.43333333333333335
1776,630,0,"(True, False, False)",0.6363636363636364
1777,630,0,"(False, True, False)",0.5842696629213483
1778,630,0,"(False, False, True)",0.6911764705882353
1779,630,0,"(True, True, False)",0.5798611111111112
1780,630,0,"(True, False, True)",0.5357142857142857
1781,630,0,"(False, True, True)",0.5555555555555556
1782,630,3,"(True, False, False)",0.6433566433566433
1783,630,3,"(False, True, False)",0.5730337078651685
1784,630,3,"(False, False, True)",0.7205882352941176
1785,630,3,"(True, True, False)",0.5868055555555556
1786,630,3,"(True, False, True)",0.5357142857142857
1787,630,3,"(False, True, True)",0.5722222222222222
1788,630,6,"(True, False, False)",0.6643356643356644
1789,630,6,"(False, True, False)",0.599250936329588
1790,630,6,"(False, False, True)",0.7058823529411765
1791,630,6,"(True, True, False)",0.6006944444444444
1792,630,6,"(True, False, True)",0.5357142857142857
1793,630,6,"(False, True, True)",0.5777777777777777
1794,630,9,"(True, False, False)",0.6853146853146853
1795,630,9,"(False, True, False)",0.6254681647940075
1796,630,9,"(False, False, True)",0.6470588235294118
1797,630,9,"(True, True, False)",0.59375
1798,630,9,"(True, False, True)",0.5357142857142857
1799,630,9,"(False, True, True)",0.6
1800,630,12,"(True, False, False)",0.6923076923076923
1801,630,12,"(False, True, False)",0.6629213483146067
1802,630,12,"(False, False, True)",0.6617647058823529
1803,630,12,"(True, True, False)",0.5902777777777778
1804,630,12,"(True, False, True)",0.5178571428571429
1805,630,12,"(False, True, True)",0.5777777777777777
1806,630,15,"(True, False, False)",0.6853146853146853
1807,630,15,"(False, True, False)",0.6179775280898876
1808,630,15,"(False, False, True)",0.7058823529411765
1809,630,15,"(True, True, False)",0.5972222222222222
1810,630,15,"(True, False, True)",0.5357142857142857
1811,630,15,"(False, True, True)",0.5777777777777777
1812,630,18,"(True, False, False)",0.6363636363636364
1813,630,18,"(False, True, False)",0.5880149812734082
1814,630,18,"(False, False, True)",0.75
1815,630,18,"(True, True, False)",0.5763888888888888
1816,630,18,"(True, False, True)",0.5357142857142857
1817,630,18,"(False, True, True)",0.5555555555555556
1818,630,21,"(True, False, False)",0.5524475524475524
1819,630,21,"(False, True, False)",0.5243445692883895
1820,630,21,"(False, False, True)",0.6176470588235294
1821,630,21,"(True, True, False)",0.5208333333333334
1822,630,21,"(True, False, True)",0.5535714285714286
1823,630,21,"(False, True, True)",0.4777777777777778
1824,620,0,"(True, False, False)",0.6503496503496503
1825,620,0,"(False, True, False)",0.6441947565543071
1826,620,0,"(False, False, True)",0.6911764705882353
1827,620,0,"(True, True, False)",0.5486111111111112
1828,620,0,"(True, False, True)",0.5892857142857143
1829,620,0,"(False, True, True)",0.5722222222222222
1830,620,3,"(True, False, False)",0.6713286713286714
1831,620,3,"(False, True, False)",0.6329588014981273
1832,620,3,"(False, False, True)",0.6764705882352942
1833,620,3,"(True, True, False)",0.5659722222222222
1834,620,3,"(True, False, True)",0.5892857142857143
1835,620,3,"(False, True, True)",0.5611111111111111
1836,620,6,"(True, False, False)",0.6923076923076923
1837,620,6,"(False, True, False)",0.6441947565543071
1838,620,6,"(False, False, True)",0.6617647058823529
1839,620,6,"(True, True, False)",0.5833333333333334
1840,620,6,"(True, False, True)",0.6071428571428571
1841,620,6,"(False, True, True)",0.55
1842,620,9,"(True, False, False)",0.6923076923076923
1843,620,9,"(False, True, False)",0.651685393258427
1844,620,9,"(False, False, True)",0.6911764705882353
1845,620,9,"(True, True, False)",0.5729166666666666
1846,620,9,"(True, False, True)",0.5892857142857143
1847,620,9,"(False, True, True)",0.5888888888888889
1848,620,12,"(True, False, False)",0.6993006993006993
1849,620,12,"(False, True, False)",0.6704119850187266
1850,620,12,"(False, False, True)",0.6617647058823529
1851,620,12,"(True, True, False)",0.5763888888888888
1852,620,12,"(True, False, True)",0.5892857142857143
1853,620,12,"(False, True, True)",0.5611111111111111
1854,620,15,"(True, False, False)",0.7202797202797203
1855,620,15,"(False, True, False)",0.6666666666666666
1856,620,15,"(False, False, True)",0.6764705882352942
1857,620,15,"(True, True, False)",0.5729166666666666
1858,620,15,"(True, False, True)",0.5714285714285714
1859,620,15,"(False, True, True)",0.5666666666666667
1860,620,18,"(True, False, False)",0.6503496503496503
1861,620,18,"(False, True, False)",0.599250936329588
1862,620,18,"(False, False, True)",0.7352941176470589
1863,620,18,"(True, True, False)",0.5416666666666666
1864,620,18,"(True, False, True)",0.5892857142857143
1865,620,18,"(False, True, True)",0.55
1866,620,21,"(True, False, False)",0.5384615384615384
1867,620,21,"(False, True, False)",0.5355805243445693
1868,620,21,"(False, False, True)",0.5735294117647058
1869,620,21,"(True, True, False)",0.5034722222222222
1870,620,21,"(True, False, True)",0.5178571428571429
1871,620,21,"(False, True, True)",0.49444444444444446
1872,610,0,"(True, False, False)",0.6643356643356644
1873,610,0,"(False, True, False)",0.6254681647940075
1874,610,0,"(False, False, True)",0.6470588235294118
1875,610,0,"(True, True, False)",0.5729166666666666
1876,610,0,"(True, False, True)",0.5357142857142857
1877,610,0,"(False, True, True)",0.6333333333333333
1878,610,3,"(True, False, False)",0.6993006993006993
1879,610,3,"(False, True, False)",0.6479400749063671
1880,610,3,"(False, False, True)",0.6470588235294118
1881,610,3,"(True, True, False)",0.5694444444444444
1882,610,3,"(True, False, True)",0.5714285714285714
1883,610,3,"(False, True, True)",0.6333333333333333
1884,610,6,"(True, False, False)",0.6993006993006993
1885,610,6,"(False, True, False)",0.6367041198501873
1886,610,6,"(False, False, True)",0.6617647058823529
1887,610,6,"(True, True, False)",0.59375
1888,610,6,"(True, False, True)",0.5892857142857143
1889,610,6,"(False, True, True)",0.65
1890,610,9,"(True, False, False)",0.7132867132867133
1891,610,9,"(False, True, False)",0.6853932584269663
1892,610,9,"(False, False, True)",0.6617647058823529
1893,610,9,"(True, True, False)",0.59375
1894,610,9,"(True, False, True)",0.5714285714285714
1895,610,9,"(False, True, True)",0.6555555555555556
1896,610,12,"(True, False, False)",0.7062937062937062
1897,610,12,"(False, True, False)",0.6928838951310862
1898,610,12,"(False, False, True)",0.6911764705882353
1899,610,12,"(True, True, False)",0.5972222222222222
1900,610,12,"(True, False, True)",0.6071428571428571
1901,610,12,"(False, True, True)",0.6388888888888888
1902,610,15,"(True, False, False)",0.7062937062937062
1903,610,15,"(False, True, False)",0.6404494382022472
1904,610,15,"(False, False, True)",0.7205882352941176
1905,610,15,"(True, True, False)",0.5833333333333334
1906,610,15,"(True, False, True)",0.6071428571428571
1907,610,15,"(False, True, True)",0.6388888888888888
1908,610,18,"(True, False, False)",0.6713286713286714
1909,610,18,"(False, True, False)",0.6104868913857678
1910,610,18,"(False, False, True)",0.6470588235294118
1911,610,18,"(True, True, False)",0.5555555555555556
1912,610,18,"(True, False, True)",0.6071428571428571
1913,610,18,"(False, True, True)",0.5611111111111111
1914,610,21,"(True, False, False)",0.5384615384615384
1915,610,21,"(False, True, False)",0.5093632958801498
1916,610,21,"(False, False, True)",0.5147058823529411
1917,610,21,"(True, True, False)",0.5069444444444444
1918,610,21,"(True, False, True)",0.5357142857142857
1919,610,21,"(False, True, True)",0.55
1920,600,0,"(True, False, False)",0.6993006993006993
1921,600,0,"(False, True, False)",0.599250936329588
1922,600,0,"(False, False, True)",0.6470588235294118
1923,600,0,"(True, True, False)",0.5555555555555556
1924,600,0,"(True, False, True)",0.5892857142857143
1925,600,0,"(False, True, True)",0.6166666666666667
1926,600,3,"(True, False, False)",0.7062937062937062
1927,600,3,"(False, True, False)",0.6067415730337079
1928,600,3,"(False, False, True)",0.6617647058823529
1929,600,3,"(True, True, False)",0.5659722222222222
1930,600,3,"(True, False, True)",0.5178571428571429
1931,600,3,"(False, True, True)",0.5944444444444444
1932,600,6,"(True, False, False)",0.7202797202797203
1933,600,6,"(False, True, False)",0.6367041198501873
1934,600,6,"(False, False, True)",0.6911764705882353
1935,600,6,"(True, True, False)",0.5868055555555556
1936,600,6,"(True, False, True)",0.5714285714285714
1937,600,6,"(False, True, True)",0.6388888888888888
1938,600,9,"(True, False, False)",0.7272727272727273
1939,600,9,"(False, True, False)",0.6554307116104869
1940,600,9,"(False, False, True)",0.6764705882352942
1941,600,9,"(True, True, False)",0.6041666666666666
1942,600,9,"(True, False, True)",0.5714285714285714
1943,600,9,"(False, True, True)",0.6222222222222222
1944,600,12,"(True, False, False)",0.7202797202797203
1945,600,12,"(False, True, False)",0.6591760299625468
1946,600,12,"(False, False, True)",0.6764705882352942
1947,600,12,"(True, True, False)",0.5833333333333334
1948,600,12,"(True, False, True)",0.5714285714285714
1949,600,12,"(False, True, True)",0.6388888888888888
1950,600,15,"(True, False, False)",0.7132867132867133
1951,600,15,"(False, True, False)",0.6479400749063671
1952,600,15,"(False, False, True)",0.6911764705882353
1953,600,15,"(True, True, False)",0.6076388888888888
1954,600,15,"(True, False, True)",0.5892857142857143
1955,600,15,"(False, True, True)",0.6611111111111111
1956,600,18,"(True, False, False)",0.6923076923076923
1957,600,18,"(False, True, False)",0.599250936329588
1958,600,18,"(False, False, True)",0.6764705882352942
1959,600,18,"(True, True, False)",0.5486111111111112
1960,600,18,"(True, False, True)",0.5892857142857143
1961,600,18,"(False, True, True)",0.5888888888888889
1962,600,21,"(True, False, False)",0.5454545454545454
1963,600,21,"(False, True, False)",0.5205992509363296
1964,600,21,"(False, False, True)",0.5735294117647058
1965,600,21,"(True, True, False)",0.4722222222222222
1966,600,21,"(True, False, True)",0.5178571428571429
1967,600,21,"(False, True, True)",0.5444444444444444
1968,590,0,"(True, False, False)",0.7062937062937062
1969,590,0,"(False, True, False)",0.6067415730337079
1970,590,0,"(False, False, True)",0.6617647058823529
1971,590,0,"(True, True, False)",0.5590277777777778
1972,590,0,"(True, False, True)",0.5535714285714286
1973,590,0,"(False, True, True)",0.6222222222222222
1974,590,3,"(True, False, False)",0.7272727272727273
1975,590,3,"(False, True, False)",0.6329588014981273
1976,590,3,"(False, False, True)",0.6764705882352942
1977,590,3,"(True, True, False)",0.5694444444444444
1978,590,3,"(True, False, True)",0.5
1979,590,3,"(False, True, True)",0.6222222222222222
1980,590,6,"(True, False, False)",0.7272727272727273
1981,590,6,"(False, True, False)",0.6479400749063671
1982,590,6,"(False, False, True)",0.7058823529411765
1983,590,6,"(True, True, False)",0.5868055555555556
1984,590,6,"(True, False, True)",0.625
1985,590,6,"(False, True, True)",0.6166666666666667
1986,590,9,"(True, False, False)",0.7412587412587412
1987,590,9,"(False, True, False)",0.6666666666666666
1988,590,9,"(False, False, True)",0.6911764705882353
1989,590,9,"(True, True, False)",0.6041666666666666
1990,590,9,"(True, False, True)",0.5892857142857143
1991,590,9,"(False, True, True)",0.6555555555555556
1992,590,12,"(True, False, False)",0.7342657342657343
1993,590,12,"(False, True, False)",0.6554307116104869
1994,590,12,"(False, False, True)",0.7058823529411765
1995,590,12,"(True, True, False)",0.5798611111111112
1996,590,12,"(True, False, True)",0.5535714285714286
1997,590,12,"(False, True, True)",0.6722222222222223
1998,590,15,"(True, False, False)",0.7552447552447552
1999,590,15,"(False, True, False)",0.6367041198501873
2000,590,15,"(False, False, True)",0.7058823529411765
2001,590,15,"(True, True, False)",0.6145833333333334
2002,590,15,"(True, False, True)",0.5178571428571429
2003,590,15,"(False, True, True)",0.6611111111111111
2004,590,18,"(True, False, False)",0.7062937062937062
2005,590,18,"(False, True, False)",0.6104868913857678
2006,590,18,"(False, False, True)",0.6764705882352942
2007,590,18,"(True, True, False)",0.5590277777777778
2008,590,18,"(True, False, True)",0.48214285714285715
2009,590,18,"(False, True, True)",0.6
2010,590,21,"(True, False, False)",0.5454545454545454
2011,590,21,"(False, True, False)",0.5318352059925093
2012,590,21,"(False, False, True)",0.5735294117647058
2013,590,21,"(True, True, False)",0.5138888888888888
2014,590,21,"(True, False, True)",0.48214285714285715
2015,590,21,"(False, True, True)",0.5111111111111111
2016,580,0,"(True, False, False)",0.7482517482517482
2017,580,0,"(False, True, False)",0.6816479400749064
2018,580,0,"(False, False, True)",0.6617647058823529
2019,580,0,"(True, True, False)",0.5798611111111112
2020,580,0,"(True, False, True)",0.5892857142857143
2021,580,0,"(False, True, True)",0.6277777777777778
2022,580,3,"(True, False, False)",0.7342657342657343
2023,580,3,"(False, True, False)",0.704119850187266
2024,580,3,"(False, False, True)",0.6764705882352942
2025,580,3,"(True, True, False)",0.5902777777777778
2026,580,3,"(True, False, True)",0.5892857142857143
2027,580,3,"(False, True, True)",0.6388888888888888
2028,580,6,"(True, False, False)",0.7412587412587412
2029,580,6,"(False, True, False)",0.6928838951310862
2030,580,6,"(False, False, True)",0.6911764705882353
2031,580,6,"(True, True, False)",0.6076388888888888
2032,580,6,"(True, False, True)",0.6607142857142857
2033,580,6,"(False, True, True)",0.6222222222222222
2034,580,9,"(True, False, False)",0.7552447552447552
2035,580,9,"(False, True, False)",0.7265917602996255
2036,580,9,"(False, False, True)",0.7058823529411765
2037,580,9,"(True, True, False)",0.6215277777777778
2038,580,9,"(True, False, True)",0.6607142857142857
2039,580,9,"(False, True, True)",0.6333333333333333
2040,580,12,"(True, False, False)",0.7412587412587412
2041,580,12,"(False, True, False)",0.7340823970037453
2042,580,12,"(False, False, True)",0.7647058823529411
2043,580,12,"(True, True, False)",0.6041666666666666
2044,580,12,"(True, False, True)",0.6428571428571429
2045,580,12,"(False, True, True)",0.6444444444444445
2046,580,15,"(True, False, False)",0.7412587412587412
2047,580,15,"(False, True, False)",0.7191011235955056
2048,580,15,"(False, False, True)",0.75
2049,580,15,"(True, True, False)",0.6215277777777778
2050,580,15,"(True, False, True)",0.625
2051,580,15,"(False, True, True)",0.6277777777777778
2052,580,18,"(True, False, False)",0.7062937062937062
2053,580,18,"(False, True, False)",0.6741573033707865
2054,580,18,"(False, False, True)",0.6617647058823529
2055,580,18,"(True, True, False)",0.5659722222222222
2056,580,18,"(True, False, True)",0.5714285714285714
2057,580,18,"(False, True, True)",0.6166666666666667
2058,580,21,"(True, False, False)",0.6013986013986014
2059,580,21,"(False, True, False)",0.5880149812734082
2060,580,21,"(False, False, True)",0.5588235294117647
2061,580,21,"(True, True, False)",0.5243055555555556
