id,t,layer,digit_separated,accuracy
2620,680,18,0,0.6571428571428571
2621,680,18,1,0.6554054054054054
2622,680,18,2,0.6551724137931034
2623,680,18,3,0.6818181818181818
2624,680,18,4,0.47058823529411764
2625,680,18,5,0.5769230769230769
2626,680,18,6,0.6842105263157895
2627,680,18,7,0.5423728813559322
2628,680,18,8,0.725
2629,680,18,9,0.6363636363636364
2630,680,21,0,0.6
2631,680,21,1,0.6013513513513513
2632,680,21,2,0.5517241379310345
2633,680,21,3,0.6363636363636364
2634,680,21,4,0.4117647058823529
2635,680,21,5,0.5384615384615384
2636,680,21,6,0.5789473684210527
2637,680,21,7,0.576271186440678
2638,680,21,8,0.55
2639,680,21,9,0.5227272727272727
2640,670,0,0,0.6285714285714286
2641,670,0,1,0.6621621621621622
2642,670,0,2,0.6551724137931034
2643,670,0,3,0.7727272727272727
2644,670,0,4,0.5098039215686274
2645,670,0,5,0.6153846153846154
2646,670,0,6,0.631578947368421
2647,670,0,7,0.4745762711864407
2648,670,0,8,0.6
2649,670,0,9,0.5681818181818182
2650,670,3,0,0.6285714285714286
2651,670,3,1,0.6756756756756757
2652,670,3,2,0.6551724137931034
2653,670,3,3,0.7272727272727273
2654,670,3,4,0.45098039215686275
2655,670,3,5,0.6153846153846154
2656,670,3,6,0.6052631578947368
2657,670,3,7,0.4576271186440678
2658,670,3,8,0.6
2659,670,3,9,0.5
2660,670,6,0,0.6
2661,670,6,1,0.6824324324324325
2662,670,6,2,0.6896551724137931
2663,670,6,3,0.6818181818181818
2664,670,6,4,0.49019607843137253
2665,670,6,5,0.6153846153846154
2666,670,6,6,0.6052631578947368
2667,670,6,7,0.4745762711864407
2668,670,6,8,0.625
2669,670,6,9,0.5909090909090909
2670,670,9,0,0.6285714285714286
2671,670,9,1,0.6824324324324325
2672,670,9,2,0.6896551724137931
2673,670,9,3,0.7272727272727273
2674,670,9,4,0.5098039215686274
2675,670,9,5,0.5769230769230769
2676,670,9,6,0.6052631578947368
2677,670,9,7,0.4745762711864407
2678,670,9,8,0.575
2679,670,9,9,0.5909090909090909
2680,670,12,0,0.6571428571428571
2681,670,12,1,0.7027027027027027
2682,670,12,2,0.7586206896551724
2683,670,12,3,0.7272727272727273
2684,670,12,4,0.5098039215686274
2685,670,12,5,0.5769230769230769
2686,670,12,6,0.631578947368421
2687,670,12,7,0.4745762711864407
2688,670,12,8,0.7
2689,670,12,9,0.5454545454545454
2690,670,15,0,0.6571428571428571
2691,670,15,1,0.6891891891891891
2692,670,15,2,0.7586206896551724
2693,670,15,3,0.6818181818181818
2694,670,15,4,0.5098039215686274
2695,670,15,5,0.5769230769230769
2696,670,15,6,0.631578947368421
2697,670,15,7,0.5084745762711864
2698,670,15,8,0.7
2699,670,15,9,0.5
2700,670,18,0,0.6571428571428571
2701,670,18,1,0.7027027027027027
2702,670,18,2,0.6551724137931034
2703,670,18,3,0.6818181818181818
2704,670,18,4,0.5098039215686274
2705,670,18,5,0.5769230769230769
2706,670,18,6,0.6578947368421053
2707,670,18,7,0.5254237288135594
2708,670,18,8,0.675
2709,670,18,9,0.5454545454545454
2710,670,21,0,0.5142857142857142
2711,670,21,1,0.6081081081081081
2712,670,21,2,0.6551724137931034
2713,670,21,3,0.6818181818181818
2714,670,21,4,0.5098039215686274
2715,670,21,5,0.6153846153846154
2716,670,21,6,0.5263157894736842
2717,670,21,7,0.4915254237288136
2718,670,21,8,0.525
2719,670,21,9,0.5454545454545454
2720,660,0,0,0.6
2721,660,0,1,0.6891891891891891
2722,660,0,2,0.6551724137931034
2723,660,0,3,0.7272727272727273
2724,660,0,4,0.5098039215686274
2725,660,0,5,0.6153846153846154
2726,660,0,6,0.6052631578947368
2727,660,0,7,0.4915254237288136
2728,660,0,8,0.65
2729,660,0,9,0.5227272727272727
2730,660,3,0,0.6
2731,660,3,1,0.6756756756756757
2732,660,3,2,0.6551724137931034
2733,660,3,3,0.6363636363636364
2734,660,3,4,0.5098039215686274
2735,660,3,5,0.6153846153846154
2736,660,3,6,0.5526315789473685
2737,660,3,7,0.4915254237288136
2738,660,3,8,0.625
2739,660,3,9,0.5454545454545454
2740,660,6,0,0.5428571428571428
2741,660,6,1,0.6959459459459459
2742,660,6,2,0.6551724137931034
2743,660,6,3,0.6363636363636364
2744,660,6,4,0.5294117647058824
2745,660,6,5,0.6153846153846154
2746,660,6,6,0.5
2747,660,6,7,0.4576271186440678
2748,660,6,8,0.65
2749,660,6,9,0.5681818181818182
2750,660,9,0,0.5714285714285714
2751,660,9,1,0.6959459459459459
2752,660,9,2,0.6551724137931034
2753,660,9,3,0.7272727272727273
2754,660,9,4,0.5490196078431373
2755,660,9,5,0.6153846153846154
2756,660,9,6,0.5263157894736842
2757,660,9,7,0.5084745762711864
2758,660,9,8,0.675
2759,660,9,9,0.5454545454545454
2760,660,12,0,0.5714285714285714
2761,660,12,1,0.6824324324324325
2762,660,12,2,0.6896551724137931
2763,660,12,3,0.6818181818181818
2764,660,12,4,0.5490196078431373
2765,660,12,5,0.5769230769230769
2766,660,12,6,0.5526315789473685
2767,660,12,7,0.4915254237288136
2768,660,12,8,0.65
2769,660,12,9,0.5454545454545454
2770,660,15,0,0.6285714285714286
2771,660,15,1,0.668918918918919
2772,660,15,2,0.6896551724137931
2773,660,15,3,0.7272727272727273
2774,660,15,4,0.5294117647058824
2775,660,15,5,0.5769230769230769
2776,660,15,6,0.6052631578947368
2777,660,15,7,0.5084745762711864
2778,660,15,8,0.7
2779,660,15,9,0.5227272727272727
2780,660,18,0,0.6
2781,660,18,1,0.6621621621621622
2782,660,18,2,0.6551724137931034
2783,660,18,3,0.7272727272727273
2784,660,18,4,0.49019607843137253
2785,660,18,5,0.5769230769230769
2786,660,18,6,0.5789473684210527
2787,660,18,7,0.4915254237288136
2788,660,18,8,0.725
2789,660,18,9,0.5227272727272727
2790,660,21,0,0.45714285714285713
2791,660,21,1,0.5945945945945946
2792,660,21,2,0.6896551724137931
2793,660,21,3,0.6363636363636364
2794,660,21,4,0.5098039215686274
2795,660,21,5,0.5
2796,660,21,6,0.5789473684210527
2797,660,21,7,0.4915254237288136
2798,660,21,8,0.625
2799,660,21,9,0.5454545454545454
2800,650,0,0,0.5714285714285714
2801,650,0,1,0.7162162162162162
2802,650,0,2,0.6206896551724138
2803,650,0,3,0.7272727272727273
2804,650,0,4,0.6274509803921569
2805,650,0,5,0.5769230769230769
2806,650,0,6,0.5526315789473685
2807,650,0,7,0.5084745762711864
2808,650,0,8,0.575
2809,650,0,9,0.5681818181818182
2810,650,3,0,0.5714285714285714
2811,650,3,1,0.7162162162162162
2812,650,3,2,0.6896551724137931
2813,650,3,3,0.6818181818181818
2814,650,3,4,0.5686274509803921
2815,650,3,5,0.5
2816,650,3,6,0.5263157894736842
2817,650,3,7,0.5254237288135594
2818,650,3,8,0.55
2819,650,3,9,0.6136363636363636
2820,650,6,0,0.5714285714285714
2821,650,6,1,0.7162162162162162
2822,650,6,2,0.6896551724137931
2823,650,6,3,0.6818181818181818
2824,650,6,4,0.5882352941176471
2825,650,6,5,0.5384615384615384
2826,650,6,6,0.5789473684210527
2827,650,6,7,0.5084745762711864
2828,650,6,8,0.525
2829,650,6,9,0.5909090909090909
2830,650,9,0,0.5714285714285714
2831,650,9,1,0.7297297297297297
2832,650,9,2,0.6551724137931034
2833,650,9,3,0.7272727272727273
2834,650,9,4,0.6078431372549019
2835,650,9,5,0.5769230769230769
2836,650,9,6,0.5263157894736842
2837,650,9,7,0.5423728813559322
2838,650,9,8,0.625
2839,650,9,9,0.6363636363636364
2840,650,12,0,0.5714285714285714
2841,650,12,1,0.6959459459459459
2842,650,12,2,0.6896551724137931
2843,650,12,3,0.6818181818181818
2844,650,12,4,0.5882352941176471
2845,650,12,5,0.5384615384615384
2846,650,12,6,0.5789473684210527
2847,650,12,7,0.5423728813559322
2848,650,12,8,0.625
2849,650,12,9,0.6363636363636364
2850,650,15,0,0.5714285714285714
2851,650,15,1,0.6959459459459459
2852,650,15,2,0.6896551724137931
2853,650,15,3,0.7272727272727273
2854,650,15,4,0.6078431372549019
2855,650,15,5,0.5384615384615384
2856,650,15,6,0.5526315789473685
2857,650,15,7,0.5423728813559322
2858,650,15,8,0.65
2859,650,15,9,0.5681818181818182
2860,650,18,0,0.5714285714285714
2861,650,18,1,0.7094594594594594
2862,650,18,2,0.7241379310344828
2863,650,18,3,0.7272727272727273
2864,650,18,4,0.6274509803921569
2865,650,18,5,0.5384615384615384
2866,650,18,6,0.5526315789473685
2867,650,18,7,0.5254237288135594
2868,650,18,8,0.675
2869,650,18,9,0.5681818181818182
2870,650,21,0,0.5142857142857142
2871,650,21,1,0.6013513513513513
2872,650,21,2,0.5862068965517241
2873,650,21,3,0.6363636363636364
2874,650,21,4,0.6078431372549019
2875,650,21,5,0.6153846153846154
2876,650,21,6,0.5789473684210527
2877,650,21,7,0.5254237288135594
2878,650,21,8,0.525
2879,650,21,9,0.5681818181818182
2880,640,0,0,0.5428571428571428
2881,640,0,1,0.6554054054054054
2882,640,0,2,0.7241379310344828
2883,640,0,3,0.5909090909090909
2884,640,0,4,0.5686274509803921
2885,640,0,5,0.7307692307692307
2886,640,0,6,0.6052631578947368
2887,640,0,7,0.423728813559322
2888,640,0,8,0.625
2889,640,0,9,0.5681818181818182
2890,640,3,0,0.5428571428571428
2891,640,3,1,0.6756756756756757
2892,640,3,2,0.7241379310344828
2893,640,3,3,0.5909090909090909
2894,640,3,4,0.5490196078431373
2895,640,3,5,0.6538461538461539
2896,640,3,6,0.5263157894736842
2897,640,3,7,0.4067796610169492
2898,640,3,8,0.6
2899,640,3,9,0.5454545454545454
2900,640,6,0,0.5428571428571428
2901,640,6,1,0.6959459459459459
2902,640,6,2,0.7931034482758621
2903,640,6,3,0.5909090909090909
2904,640,6,4,0.5294117647058824
2905,640,6,5,0.6153846153846154
2906,640,6,6,0.5
2907,640,6,7,0.423728813559322
2908,640,6,8,0.6
2909,640,6,9,0.5454545454545454
2910,640,9,0,0.5428571428571428
2911,640,9,1,0.6756756756756757
2912,640,9,2,0.7241379310344828
2913,640,9,3,0.6363636363636364
2914,640,9,4,0.5686274509803921
2915,640,9,5,0.7307692307692307
2916,640,9,6,0.5526315789473685
2917,640,9,7,0.3898305084745763
2918,640,9,8,0.625
2919,640,9,9,0.5681818181818182
2920,640,12,0,0.6
2921,640,12,1,0.668918918918919
2922,640,12,2,0.7586206896551724
2923,640,12,3,0.5909090909090909
2924,640,12,4,0.6078431372549019
2925,640,12,5,0.6923076923076923
2926,640,12,6,0.631578947368421
2927,640,12,7,0.4576271186440678
2928,640,12,8,0.6
2929,640,12,9,0.5227272727272727
2930,640,15,0,0.6285714285714286
2931,640,15,1,0.6891891891891891
2932,640,15,2,0.7586206896551724
2933,640,15,3,0.5909090909090909
2934,640,15,4,0.6078431372549019
2935,640,15,5,0.6153846153846154
2936,640,15,6,0.6842105263157895
2937,640,15,7,0.4406779661016949
2938,640,15,8,0.675
2939,640,15,9,0.5227272727272727
2940,640,18,0,0.6
2941,640,18,1,0.6824324324324325
2942,640,18,2,0.7586206896551724
2943,640,18,3,0.5454545454545454
2944,640,18,4,0.5882352941176471
2945,640,18,5,0.6923076923076923
2946,640,18,6,0.631578947368421
2947,640,18,7,0.4406779661016949
2948,640,18,8,0.7
2949,640,18,9,0.5227272727272727
2950,640,21,0,0.5714285714285714
2951,640,21,1,0.6418918918918919
2952,640,21,2,0.5862068965517241
2953,640,21,3,0.5909090909090909
2954,640,21,4,0.5098039215686274
2955,640,21,5,0.6153846153846154
2956,640,21,6,0.5
2957,640,21,7,0.4745762711864407
2958,640,21,8,0.425
2959,640,21,9,0.5681818181818182
2960,630,0,0,0.5714285714285714
2961,630,0,1,0.6283783783783784
2962,630,0,2,0.7241379310344828
2963,630,0,3,0.5454545454545454
2964,630,0,4,0.5490196078431373
2965,630,0,5,0.6153846153846154
2966,630,0,6,0.6052631578947368
2967,630,0,7,0.559322033898305
2968,630,0,8,0.725
2969,630,0,9,0.5227272727272727
2970,630,3,0,0.5714285714285714
2971,630,3,1,0.6351351351351351
2972,630,3,2,0.7241379310344828
2973,630,3,3,0.5454545454545454
2974,630,3,4,0.5098039215686274
2975,630,3,5,0.5384615384615384
2976,630,3,6,0.6052631578947368
2977,630,3,7,0.5423728813559322
2978,630,3,8,0.675
2979,630,3,9,0.5227272727272727
2980,630,6,0,0.5714285714285714
2981,630,6,1,0.6486486486486487
2982,630,6,2,0.6896551724137931
2983,630,6,3,0.5454545454545454
2984,630,6,4,0.5490196078431373
2985,630,6,5,0.5769230769230769
2986,630,6,6,0.5526315789473685
2987,630,6,7,0.5423728813559322
2988,630,6,8,0.65
2989,630,6,9,0.5227272727272727
2990,630,9,0,0.5714285714285714
2991,630,9,1,0.6486486486486487
2992,630,9,2,0.7241379310344828
2993,630,9,3,0.5454545454545454
2994,630,9,4,0.5490196078431373
2995,630,9,5,0.6538461538461539
2996,630,9,6,0.5526315789473685
2997,630,9,7,0.5932203389830508
2998,630,9,8,0.675
2999,630,9,9,0.5
3000,630,12,0,0.5714285714285714
3001,630,12,1,0.6148648648648649
3002,630,12,2,0.6551724137931034
3003,630,12,3,0.5909090909090909
3004,630,12,4,0.5686274509803921
3005,630,12,5,0.6153846153846154
3006,630,12,6,0.5789473684210527
3007,630,12,7,0.6101694915254238
3008,630,12,8,0.7
3009,630,12,9,0.5454545454545454
3010,630,15,0,0.5714285714285714
3011,630,15,1,0.6554054054054054
3012,630,15,2,0.6896551724137931
3013,630,15,3,0.6363636363636364
3014,630,15,4,0.5882352941176471
3015,630,15,5,0.6153846153846154
3016,630,15,6,0.6052631578947368
3017,630,15,7,0.6101694915254238
3018,630,15,8,0.75
3019,630,15,9,0.5227272727272727
3020,630,18,0,0.6
3021,630,18,1,0.6216216216216216
3022,630,18,2,0.7241379310344828
3023,630,18,3,0.5909090909090909
3024,630,18,4,0.5882352941176471
3025,630,18,5,0.6153846153846154
3026,630,18,6,0.5789473684210527
3027,630,18,7,0.559322033898305
3028,630,18,8,0.725
3029,630,18,9,0.5227272727272727
3030,630,21,0,0.5428571428571428
3031,630,21,1,0.6013513513513513
3032,630,21,2,0.5517241379310345
3033,630,21,3,0.45454545454545453
3034,630,21,4,0.5294117647058824
3035,630,21,5,0.5
3036,630,21,6,0.5263157894736842
3037,630,21,7,0.576271186440678
3038,630,21,8,0.6
3039,630,21,9,0.5454545454545454
3040,620,0,0,0.6285714285714286
3041,620,0,1,0.6351351351351351
3042,620,0,2,0.7586206896551724
3043,620,0,3,0.5909090909090909
3044,620,0,4,0.5490196078431373
3045,620,0,5,0.6923076923076923
3046,620,0,6,0.5789473684210527
3047,620,0,7,0.4915254237288136
3048,620,0,8,0.7
3049,620,0,9,0.5227272727272727
3050,620,3,0,0.6
3051,620,3,1,0.6216216216216216
3052,620,3,2,0.7241379310344828
3053,620,3,3,0.5909090909090909
3054,620,3,4,0.5490196078431373
3055,620,3,5,0.6538461538461539
3056,620,3,6,0.5263157894736842
3057,620,3,7,0.4576271186440678
3058,620,3,8,0.725
3059,620,3,9,0.5454545454545454
3060,620,6,0,0.5714285714285714
3061,620,6,1,0.6283783783783784
3062,620,6,2,0.7241379310344828
3063,620,6,3,0.5909090909090909
3064,620,6,4,0.5490196078431373
3065,620,6,5,0.6538461538461539
3066,620,6,6,0.5
3067,620,6,7,0.423728813559322
3068,620,6,8,0.625
3069,620,6,9,0.5681818181818182
3070,620,9,0,0.6
3071,620,9,1,0.6351351351351351
3072,620,9,2,0.7241379310344828
3073,620,9,3,0.5909090909090909
3074,620,9,4,0.5686274509803921
3075,620,9,5,0.7307692307692307
3076,620,9,6,0.5526315789473685
3077,620,9,7,0.4745762711864407
3078,620,9,8,0.7
3079,620,9,9,0.5681818181818182
3080,620,12,0,0.6571428571428571
3081,620,12,1,0.6351351351351351
3082,620,12,2,0.6896551724137931
3083,620,12,3,0.6818181818181818
3084,620,12,4,0.6078431372549019
3085,620,12,5,0.6923076923076923
3086,620,12,6,0.631578947368421
3087,620,12,7,0.4745762711864407
3088,620,12,8,0.725
3089,620,12,9,0.5454545454545454
3090,620,15,0,0.6285714285714286
3091,620,15,1,0.6283783783783784
3092,620,15,2,0.6551724137931034
3093,620,15,3,0.6818181818181818
3094,620,15,4,0.6274509803921569
3095,620,15,5,0.7307692307692307
3096,620,15,6,0.631578947368421
3097,620,15,7,0.4745762711864407
3098,620,15,8,0.725
3099,620,15,9,0.4772727272727273
3100,620,18,0,0.6571428571428571
3101,620,18,1,0.6216216216216216
3102,620,18,2,0.6896551724137931
3103,620,18,3,0.6818181818181818
3104,620,18,4,0.6078431372549019
3105,620,18,5,0.7307692307692307
3106,620,18,6,0.6842105263157895
3107,620,18,7,0.4915254237288136
3108,620,18,8,0.725
3109,620,18,9,0.4772727272727273
3110,620,21,0,0.4857142857142857
3111,620,21,1,0.5878378378378378
3112,620,21,2,0.5517241379310345
3113,620,21,3,0.45454545454545453
3114,620,21,4,0.49019607843137253
3115,620,21,5,0.5
3116,620,21,6,0.5526315789473685
3117,620,21,7,0.423728813559322
3118,620,21,8,0.6
3119,620,21,9,0.5227272727272727
3120,610,0,0,0.6857142857142857
3121,610,0,1,0.6554054054054054
3122,610,0,2,0.7241379310344828
3123,610,0,3,0.6818181818181818
3124,610,0,4,0.6078431372549019
3125,610,0,5,0.6538461538461539
3126,610,0,6,0.6052631578947368
3127,610,0,7,0.5423728813559322
3128,610,0,8,0.7
3129,610,0,9,0.5681818181818182
3130,610,3,0,0.5714285714285714
3131,610,3,1,0.6283783783783784
3132,610,3,2,0.6896551724137931
3133,610,3,3,0.5909090909090909
3134,610,3,4,0.6078431372549019
3135,610,3,5,0.6153846153846154
3136,610,3,6,0.6052631578947368
3137,610,3,7,0.5084745762711864
3138,610,3,8,0.65
3139,610,3,9,0.5454545454545454
3140,610,6,0,0.5428571428571428
3141,610,6,1,0.6554054054054054
3142,610,6,2,0.6896551724137931
3143,610,6,3,0.5909090909090909
3144,610,6,4,0.6078431372549019
3145,610,6,5,0.6153846153846154
3146,610,6,6,0.6052631578947368
3147,610,6,7,0.5084745762711864
3148,610,6,8,0.575
3149,610,6,9,0.5681818181818182
3150,610,9,0,0.6285714285714286
3151,610,9,1,0.6554054054054054
3152,610,9,2,0.7241379310344828
3153,610,9,3,0.6363636363636364
3154,610,9,4,0.6274509803921569
3155,610,9,5,0.7307692307692307
3156,610,9,6,0.5789473684210527
3157,610,9,7,0.5254237288135594
3158,610,9,8,0.675
3159,610,9,9,0.5454545454545454
3160,610,12,0,0.6857142857142857
3161,610,12,1,0.6418918918918919
3162,610,12,2,0.7241379310344828
3163,610,12,3,0.7272727272727273
3164,610,12,4,0.6470588235294118
3165,610,12,5,0.6538461538461539
3166,610,12,6,0.6052631578947368
3167,610,12,7,0.4915254237288136
3168,610,12,8,0.675
3169,610,12,9,0.5454545454545454
3170,610,15,0,0.6857142857142857
3171,610,15,1,0.6554054054054054
3172,610,15,2,0.6896551724137931
3173,610,15,3,0.7272727272727273
3174,610,15,4,0.6274509803921569
3175,610,15,5,0.6538461538461539
3176,610,15,6,0.5789473684210527
3177,610,15,7,0.5084745762711864
3178,610,15,8,0.7
3179,610,15,9,0.5909090909090909
3180,610,18,0,0.6857142857142857
3181,610,18,1,0.6486486486486487
3182,610,18,2,0.6896551724137931
3183,610,18,3,0.6363636363636364
3184,610,18,4,0.5882352941176471
3185,610,18,5,0.6153846153846154
3186,610,18,6,0.6052631578947368
3187,610,18,7,0.5423728813559322
3188,610,18,8,0.675
3189,610,18,9,0.5909090909090909
3190,610,21,0,0.4857142857142857
3191,610,21,1,0.5608108108108109
3192,610,21,2,0.6551724137931034
3193,610,21,3,0.5
3194,610,21,4,0.5490196078431373
3195,610,21,5,0.5
3196,610,21,6,0.5526315789473685
3197,610,21,7,0.4745762711864407
3198,610,21,8,0.525
3199,610,21,9,0.6136363636363636
3200,600,0,0,0.6
3201,600,0,1,0.6013513513513513
3202,600,0,2,0.7586206896551724
3203,600,0,3,0.7272727272727273
3204,600,0,4,0.5686274509803921
3205,600,0,5,0.6923076923076923
3206,600,0,6,0.5789473684210527
3207,600,0,7,0.5423728813559322
3208,600,0,8,0.7
3209,600,0,9,0.5227272727272727
3210,600,3,0,0.6285714285714286
3211,600,3,1,0.5675675675675675
3212,600,3,2,0.7931034482758621
3213,600,3,3,0.6363636363636364
3214,600,3,4,0.5686274509803921
3215,600,3,5,0.6153846153846154
3216,600,3,6,0.6052631578947368
3217,600,3,7,0.576271186440678
3218,600,3,8,0.7
3219,600,3,9,0.5
3220,600,6,0,0.6285714285714286
3221,600,6,1,0.5675675675675675
3222,600,6,2,0.7586206896551724
3223,600,6,3,0.6363636363636364
3224,600,6,4,0.5882352941176471
3225,600,6,5,0.5769230769230769
3226,600,6,6,0.6052631578947368
3227,600,6,7,0.5254237288135594
3228,600,6,8,0.7
3229,600,6,9,0.5227272727272727
3230,600,9,0,0.6285714285714286
3231,600,9,1,0.5945945945945946
3232,600,9,2,0.7586206896551724
3233,600,9,3,0.6363636363636364
3234,600,9,4,0.5490196078431373
3235,600,9,5,0.6538461538461539
3236,600,9,6,0.6052631578947368
3237,600,9,7,0.559322033898305
3238,600,9,8,0.675
3239,600,9,9,0.4772727272727273
3240,600,12,0,0.6571428571428571
3241,600,12,1,0.6148648648648649
3242,600,12,2,0.7241379310344828
3243,600,12,3,0.7272727272727273
3244,600,12,4,0.6078431372549019
3245,600,12,5,0.6538461538461539
3246,600,12,6,0.5789473684210527
3247,600,12,7,0.5254237288135594
3248,600,12,8,0.675
3249,600,12,9,0.4772727272727273
3250,600,15,0,0.6571428571428571
3251,600,15,1,0.5945945945945946
3252,600,15,2,0.7586206896551724
3253,600,15,3,0.7272727272727273
3254,600,15,4,0.6078431372549019
3255,600,15,5,0.6153846153846154
3256,600,15,6,0.6842105263157895
3257,600,15,7,0.5423728813559322
3258,600,15,8,0.7
3259,600,15,9,0.4772727272727273
3260,600,18,0,0.6285714285714286
3261,600,18,1,0.6013513513513513
3262,600,18,2,0.7241379310344828
3263,600,18,3,0.7272727272727273
3264,600,18,4,0.5882352941176471
3265,600,18,5,0.6153846153846154
3266,600,18,6,0.5789473684210527
3267,600,18,7,0.559322033898305
3268,600,18,8,0.65
3269,600,18,9,0.5
3270,600,21,0,0.5428571428571428
3271,600,21,1,0.5608108108108109
3272,600,21,2,0.7586206896551724
3273,600,21,3,0.5
3274,600,21,4,0.49019607843137253
3275,600,21,5,0.5384615384615384
3276,600,21,6,0.5789473684210527
3277,600,21,7,0.5423728813559322
3278,600,21,8,0.45
3279,600,21,9,0.5
3280,590,0,0,0.6285714285714286
3281,590,0,1,0.6486486486486487
3282,590,0,2,0.7931034482758621
3283,590,0,3,0.6818181818181818
3284,590,0,4,0.5882352941176471
3285,590,0,5,0.6153846153846154
3286,590,0,6,0.5789473684210527
3287,590,0,7,0.4745762711864407
3288,590,0,8,0.575
